Date,Open,High,Low,Close,Adj Close,Volume
28-07-2016,502.709808,510.411804,501.768738,508.356293,493.854218,7204399
29-07-2016,507.192322,507.638092,501.248657,502.685059,488.344757,4444057
01-08-2016,504.22049,505.35968,497.806305,500.010406,485.746399,3681961
02-08-2016,499.267456,505.21109,498.425415,501.644897,487.334259,3558227
03-08-2016,502.437408,502.437408,491.09491,492.308411,478.26413,5479056
04-08-2016,494.809692,495.304993,487.082947,491.83786,477.807037,4701579
05-08-2016,494.314392,504.71579,493.843842,503.353699,488.994324,5588302
08-08-2016,505.16156,512.145386,504.54245,509.792664,495.249542,6256252
09-08-2016,508.678253,512.393005,505.706421,510.510864,495.947296,6133687
10-08-2016,510.783295,512.417786,496.295624,497.112854,482.931488,6217306
11-08-2016,496.270844,506.622711,495.106873,502.288818,487.959808,6539201
12-08-2016,503.725189,516.553589,503.725189,513.036926,498.401306,7552641
16-08-2016,513.259827,517.49469,502.982239,507.638092,493.156464,6169134
17-08-2016,507.241852,509.569794,498.871185,501.892548,487.574829,7147050
18-08-2016,503.229889,507.018982,503.229889,504.24527,489.860413,3576481
19-08-2016,504.22049,506.201721,498.821655,502.685059,488.344757,3774054
22-08-2016,501.248657,505.0625,498.871185,501.174377,486.877167,3084774
23-08-2016,501.248657,502.734589,497.781525,500.480927,486.203461,3378378
24-08-2016,501.100067,506.176941,500.753357,505.458771,491.039337,4024092
25-08-2016,505.805481,509.668854,499.762756,501.595367,487.286133,6904382
26-08-2016,504.170959,510.560394,502.536469,509.124023,494.600037,4448703
29-08-2016,508.802063,524.899475,508.232452,523.760254,508.818726,7473162
30-08-2016,526.013916,529.233398,521.556152,528.193237,513.125244,8385786
31-08-2016,527.450317,531.957581,518.584351,525.023315,510.045776,10750870
01-09-2016,521.556152,531.33844,508.034332,509.767914,495.225525,19669605
02-09-2016,510.708984,511.427185,496.444214,501.917328,487.598907,12979505
06-09-2016,505.16156,507.687622,502.734589,505.16156,490.75058,5312062
07-09-2016,506.201721,508.703003,501.768738,504.04715,489.667999,5966010
08-09-2016,506.721771,513.111206,505.31015,511.848175,497.24646,5633288
09-09-2016,512.640686,520.020752,510.164154,517.37085,502.611633,7047053
12-09-2016,510.362274,523.042114,509.743134,518.33667,503.549866,15545572
14-09-2016,519.079651,524.528015,515.562988,517.46991,502.707825,8586131
15-09-2016,518.584351,530.075439,518.584351,527.499817,512.45166,14477715
16-09-2016,528.490417,541.789368,524.577515,532.725281,517.528076,18148264
19-09-2016,531.23938,538.891846,530.47168,536.118164,520.824097,7696922
20-09-2016,536.910645,537.282104,529.505798,532.056641,516.878479,5321678
21-09-2016,531.957581,537.356384,529.481079,531.09082,515.940247,5050374
22-09-2016,536.415344,542.755249,534.434082,539.362366,523.975647,8658390
23-09-2016,539.387146,549.516113,539.387146,546.222351,530.640076,14346160
26-09-2016,546.519531,559.471741,544.959351,548.401672,532.757202,17635483
27-09-2016,553.255676,557.68866,548.104492,550.036194,534.345032,8941345
28-09-2016,548.748413,548.797974,538.049805,540.204407,524.793762,11454533
29-09-2016,542.359009,550.160034,528.688538,531.18988,516.036438,9811623
30-09-2016,528.985718,542.136108,528.143738,536.762024,521.449585,5168744
03-10-2016,538.396545,548.773193,533.072021,540.229187,524.81781,8364763
04-10-2016,541.393127,548.946533,540.873047,543.027649,527.536438,6051915
05-10-2016,546.816711,548.054993,537.802185,539.585266,524.192322,4979551
06-10-2016,540.873047,557.83728,540.873047,550.184814,534.489502,9742744
07-10-2016,551.769775,556.252258,548.054993,549.293274,533.623352,7051893
10-10-2016,551.769775,555.732239,541.863647,543.027649,527.536438,5332013
13-10-2016,539.387146,539.411926,521.060852,523.611694,508.674347,10124402
14-10-2016,526.509216,535.920044,525.840576,533.765442,518.538513,7045099
17-10-2016,534.929382,535.325623,524.404175,525.345276,510.358521,4535058
18-10-2016,527.995117,536.291504,526.038696,535.474243,520.198608,5110251
19-10-2016,537.133484,542.210388,535.622803,538.569885,523.205872,7879298
20-10-2016,541.838928,543.84491,536.935364,538.668945,523.302124,4672920
21-10-2016,543.349609,543.349609,524.230835,527.103577,512.066711,20125461
24-10-2016,529.976379,531.957581,525.345276,526.657837,511.633636,4851755
25-10-2016,527.499817,527.623657,522.150513,525.444336,510.454742,3534611
26-10-2016,523.066833,524.750916,521.110413,522.076233,507.182739,5051543
27-10-2016,520.615112,522.001953,516.80127,519.426331,504.608459,5926800
28-10-2016,520.070251,524.032715,516.99939,522.522034,507.615814,3751056
01-11-2016,520.714172,523.017334,518.782471,520.565552,505.71521,4718327
02-11-2016,515.612488,516.528809,505.706421,507.068512,492.603149,3248957
03-11-2016,507.118042,512.516846,505.508301,507.167572,492.699371,3374427
04-11-2016,505.33493,508.628723,495.304993,498.053955,483.845764,5323812
07-11-2016,502.239258,503.502289,494.834473,495.874603,481.728607,4387036
08-11-2016,498.128235,498.128235,494.462982,497.038574,482.859314,6198899
09-11-2016,470.539764,499.762756,460.633667,497.583405,483.388641,9986923
10-11-2016,504.51767,509.644073,498.772125,500.456177,486.179443,4506126
11-11-2016,494.240112,503.972839,492.878021,496.171783,482.017273,6818812
15-11-2016,493.571442,495.304993,485.176025,488.073547,474.150024,6685965
16-11-2016,492.828491,493.720032,485.745605,488.643158,474.703461,7638174
17-11-2016,488.370728,494.388702,482.625183,484.284454,470.469025,5827994
18-11-2016,487.875427,491.68927,486.389526,489.113678,475.160492,8382568
21-11-2016,489.138458,492.110291,486.983887,491.09491,477.085236,6106766
22-11-2016,494.165802,499.168396,491.98645,496.023193,481.872955,8143790
23-11-2016,497.781525,500.505707,495.082123,499.762756,485.505829,6049298
24-11-2016,498.053955,498.053955,486.488586,489.039398,475.088318,8728712
25-11-2016,490.351959,493.274261,487.553467,492.18457,478.143799,4824964
28-11-2016,491.83786,495.602173,487.429657,488.692688,474.751556,3836345
29-11-2016,489.856659,497.434814,489.386108,494.165802,480.068573,4562055
30-11-2016,495.280243,495.280243,488.692688,490.376709,476.387543,12735595
01-12-2016,495.304993,502.734589,492.828491,494.190552,480.09259,5827748
02-12-2016,493.274261,497.781525,491.2435,492.704651,478.649048,5760178
05-12-2016,492.828491,495.156403,488.618378,492.258881,478.215973,1840098
06-12-2016,493.323792,498.549255,492.630371,497.880585,483.677368,3104218
07-12-2016,497.286224,499.069336,493.497131,494.884003,480.766235,2275593
08-12-2016,497.806305,506.102661,497.459595,505.23587,490.822784,4038380
09-12-2016,506.201721,511.080475,505.35968,509.644073,495.105225,3802370
12-12-2016,505.458771,515.959229,505.458771,508.777313,494.263184,4164504
13-12-2016,509.173553,515.612488,508.950653,515.018127,500.325989,4783826
14-12-2016,515.018127,527.227417,514.225647,524.775635,509.805176,11140265
15-12-2016,521.258972,528.787598,519.401611,521.531433,506.653503,8921708
16-12-2016,521.060852,526.013916,521.060852,523.611694,508.674347,6895825
19-12-2016,522.546753,528.465698,522.224854,526.286316,511.272705,6926943
20-12-2016,522.398193,525.518616,521.630493,523.983154,509.035248,5394088
21-12-2016,525.072815,528.639038,523.636475,526.633057,511.609589,9399779
22-12-2016,524.032715,526.335876,520.540771,521.729553,506.845947,13334038
23-12-2016,521.060852,529.456299,521.060852,523.685974,508.746552,4737311
26-12-2016,522.224854,527.995117,517.420349,518.807251,504.006989,7070994
27-12-2016,519.005371,528.539978,518.584351,527.351257,512.307251,8049872
28-12-2016,528.936218,529.753479,518.63385,519.921692,505.089661,4447617
29-12-2016,520.070251,529.381958,519.822571,527.722717,512.668152,4048426
30-12-2016,527.400757,537.405945,526.558777,536.118164,520.824097,7251073
02-01-2017,536.910645,539.882446,531.14032,537.455444,522.12323,3275674
03-01-2017,539.808167,543.349609,535.474243,539.585266,524.192322,2969384
04-01-2017,541.318848,541.368347,527.153137,528.564758,513.486206,4796129
05-01-2017,530.47168,534.879883,529.357239,533.641602,518.418213,4030815
06-01-2017,532.056641,537.405945,531.51178,532.428101,517.239319,3620853
09-01-2017,533.443481,537.901245,530.47168,533.790222,518.5625,2413173
10-01-2017,534.929382,542.061768,534.929382,539.808167,524.408875,5237984
11-01-2017,542.359009,542.705688,536.910645,537.926025,522.580444,5296152
12-01-2017,538.396545,540.055786,534.830322,536.563904,521.257141,2017673
13-01-2017,537.183044,543.597229,537.183044,540.080566,524.673401,3338688
16-01-2017,539.857666,541.838928,531.9328,533.072021,517.864868,5544068
17-01-2017,527.499817,528.985718,514.374268,515.736328,501.023682,18106600
18-01-2017,516.404968,519.079651,509.545013,511.427185,496.837494,7322904
19-01-2017,512.714966,517.74231,510.659454,511.996796,497.390869,7053690
20-01-2017,512.120605,513.854187,507.142792,508.083862,493.589569,4054233
23-01-2017,506.102661,510.659454,501.644897,503.180359,488.825928,6326471
24-01-2017,503.725189,509.569794,503.725189,508.826843,494.311279,4347000
25-01-2017,511.154755,511.501465,503.304169,503.873779,489.499542,11009842
27-01-2017,505.33493,509.619324,504.71579,507.737152,493.252716,10089215
30-01-2017,507.662872,518.311951,507.588562,517.49469,502.731903,7235452
31-01-2017,518.510071,521.952393,515.265808,517.69281,502.924347,6980274
01-02-2017,518.13855,520.516052,512.739746,519.896912,505.065552,5220617
02-02-2017,520.070251,520.466492,514.250427,516.850769,502.106293,4199246
03-02-2017,518.08905,520.293152,510.213684,511.972015,497.366791,6100788
06-02-2017,513.631287,517.544189,511.179535,515.934448,501.216187,4611263
07-02-2017,516.107788,516.281189,508.777313,510.609924,496.043579,4571415
08-02-2017,510.609924,514.250427,506.201721,507.761932,493.276764,7490523
09-02-2017,509.173553,512.145386,508.579163,511.526245,496.933716,4551167
10-02-2017,512.640686,512.913086,507.960052,510.238434,495.682648,5777310
13-02-2017,511.650055,512.145386,506.201721,510.089844,495.538269,3953095
14-02-2017,512.640686,521.506653,510.114624,519.971191,505.137787,8419890
15-02-2017,521.506653,523.785034,517.717529,520.714172,505.859558,7031717
16-02-2017,521.333252,529.703918,521.333252,528.738098,513.654602,9070869
17-02-2017,528.242798,534.037842,524.255554,532.7005,517.503906,6852052
20-02-2017,530.248779,534.359802,528.242798,532.651001,517.455872,5376741
21-02-2017,532.551941,540.352966,531.487061,538.990906,523.614868,6547056
22-02-2017,541.368347,600.136292,540.873047,598.080811,581.019165,58759604
23-02-2017,601.102173,605.262695,584.137939,585.822021,569.109985,28728225
27-02-2017,589.660583,622.499329,589.586304,613.633362,596.12793,38499330
28-02-2017,610.215759,618.140625,608.482178,613.212341,595.718933,16665551
01-03-2017,614.227722,616.357544,609.225159,611.454041,594.010864,11253980
02-03-2017,613.138062,621.459167,607.763977,612.568481,595.093506,8336344
03-03-2017,614.945923,637.85376,614.945923,623.366089,605.58313,38907038
06-03-2017,628.542053,649.840149,626.684631,646.546387,628.102112,30793458
07-03-2017,653.233032,657.269714,641.989563,646.348267,627.909729,19416016
08-03-2017,647.710327,647.710327,637.01178,639.537842,621.293396,20000005
09-03-2017,638.943481,642.905884,634.733337,637.33374,619.152283,14350087
10-03-2017,639.067261,641.915283,624.67865,634.807678,616.698242,11438543
14-03-2017,653.183472,653.307312,636.590759,638.695801,620.475464,12813559
15-03-2017,639.463501,651.969971,639.141602,646.348267,627.909729,11125787
16-03-2017,648.849548,649.047668,640.726563,642.732544,624.397034,7348934
17-03-2017,647.858948,653.777832,642.930664,644.243225,625.864624,10488640
20-03-2017,646.868347,646.992188,633.173157,634.386658,616.289246,5939197
21-03-2017,635.080078,635.922119,623.73761,625.966492,608.109192,10428134
22-03-2017,620.121887,627.006592,617.422424,623.93573,606.136475,9364609
23-03-2017,625.644531,632.776917,623.093689,630.671875,612.68042,5449349
24-03-2017,631.068115,639.934082,628.269653,637.33374,619.152283,7514381
27-03-2017,629.582214,633.371277,617.744385,619.676086,601.998291,14976876
28-03-2017,623.093689,626.065552,615.218323,617.026184,599.424011,10017936
29-03-2017,619.973267,624.08429,610.884399,622.425049,604.668823,8733582
30-03-2017,621.607788,631.390076,620.617188,629.359314,611.405273,12858458
31-03-2017,627.056152,662.544739,627.056152,654.248352,635.58429,20947737
03-04-2017,664.699341,683.768555,662.247559,680.871033,661.44751,20715169
05-04-2017,691.049561,702.342468,683.570435,700.856567,680.862915,18609462
06-04-2017,697.884766,717.6474,694.516663,712.496277,692.170654,23361514
07-04-2017,703.97699,710.267395,694.690063,696.696045,676.821106,14710432
10-04-2017,698.380066,705.760071,682.183594,684.189575,664.671387,14199616
11-04-2017,687.409058,693.649902,678.617371,679.731812,660.34082,14883207
12-04-2017,684.907776,686.715637,669.231384,670.643005,651.511292,12667376
13-04-2017,670.643005,680.251892,667.349182,675.992249,656.707886,5867471
17-04-2017,676.091309,691.2229,676.091309,689.390259,669.723755,5463005
18-04-2017,693.402222,698.380066,677.08197,678.666931,659.306335,7391572
19-04-2017,678.072571,684.783936,672.401306,677.973511,658.63269,5340733
20-04-2017,683.025574,686.888977,675.645569,678.344971,658.993469,3873597
21-04-2017,683.768555,703.82843,682.802734,694.665283,674.848267,13951559
24-04-2017,697.909485,710.762695,693.526062,702.045288,682.017761,11774019
25-04-2017,723.145325,726.983948,706.354492,709.673035,689.427917,16966725
26-04-2017,710.762695,713.263977,694.714783,701.574768,681.560547,7736192
27-04-2017,701.847168,705.388611,694.516663,698.132385,678.216431,5801788
28-04-2017,698.256226,703.481689,688.969238,691.049561,671.335693,5468153
02-05-2017,694.417603,694.417603,676.735229,678.840271,659.474731,8579933
03-05-2017,681.985474,683.892395,676.091309,678.617371,659.258179,4384266
04-05-2017,681.044373,683.322754,670.667725,672.599426,653.411926,6629876
05-05-2017,674.407288,677.25531,656.279114,657.888855,639.121033,7198681
08-05-2017,658.755676,663.46106,652.985352,654.496033,635.824951,7414794
09-05-2017,655.783813,660.563538,653.926453,658.929016,640.131531,9740485
10-05-2017,661.133118,675.397888,659.077576,673.169006,653.96521,10571126
11-05-2017,675.645569,678.444031,669.479004,673.391907,654.181763,6361244
12-05-2017,673.639587,675.596008,665.714661,668.884644,649.80304,3472060
15-05-2017,671.831726,671.831726,660.489197,665.739441,646.74762,3109625
16-05-2017,666.705322,681.985474,664.203979,671.782166,652.61792,5840738
17-05-2017,670.147644,676.56189,667.547302,670.197205,651.078186,4543269
18-05-2017,663.83252,668.661743,655.833374,657.443115,638.687988,4518258
19-05-2017,660.241577,661.578918,648.849548,653.233032,634.598022,5913291
22-05-2017,657.022095,660.538757,651.425171,655.858093,637.148193,4061858
23-05-2017,656.625854,658.681335,644.887085,646.645447,628.198303,4256413
24-05-2017,647.611267,650.68219,641.469482,642.757324,624.421204,6611691
25-05-2017,643.896484,650.038269,642.138184,645.109985,626.706665,11963002
26-05-2017,645.852966,665.888062,643.896484,662.371399,643.475708,9890146
29-05-2017,662.222778,676.314209,661.529358,672.079346,652.906616,11086441
30-05-2017,671.584045,675.942749,667.918823,673.292847,654.085449,4457308
31-05-2017,677.08197,677.55249,661.628418,664.05542,645.111633,7579368
01-06-2017,660.092957,663.708679,655.288513,657.888855,639.121033,4399971
02-06-2017,661.232178,663.064819,652.316711,656.155273,637.43689,5304943
05-06-2017,656.898254,664.203979,651.74707,658.433716,639.650269,5000365
06-06-2017,660.712097,660.712097,649.344849,650.236389,631.686829,4426274
07-06-2017,649.443909,664.699341,648.354248,663.213379,644.293579,5168439
08-06-2017,663.708679,666.086182,657.789795,659.597656,640.781067,3647290
09-06-2017,666.234741,670.122925,659.250977,661.578918,642.705811,6385564
12-06-2017,657.046875,658.631836,652.316711,653.530212,634.886658,3891567
13-06-2017,654.099792,657.269714,649.344849,651.00415,632.432739,2780692
14-06-2017,651.771851,673.614807,651.771851,672.376526,653.195251,24431465
15-06-2017,673.614807,690.9505,673.169006,685.477356,665.922424,13056205
16-06-2017,688.028198,691.346741,678.22113,687.879578,668.256165,15096065
19-06-2017,688.572998,701.252808,688.572998,698.008606,678.096252,7031853
20-06-2017,697.884766,704.37323,697.117004,699.544006,679.58783,4680750
21-06-2017,697.290405,707.295532,695.532043,704.32373,684.231079,9226522
22-06-2017,708.013733,715.913879,707.146973,709.598694,689.355713,10207734
23-06-2017,711.257996,714.229797,708.583313,711.183716,690.895508,14372622
27-06-2017,709.276794,714.725098,705.809631,711.827576,691.520996,15040990
28-06-2017,713.214417,713.214417,691.2229,692.684021,672.923462,7184538
29-06-2017,693.427002,698.380066,688.523499,689.811279,670.132813,5952538
30-06-2017,689.464539,689.662659,681.069153,683.520935,664.021851,3606284
03-07-2017,687.582397,690.80188,679.063171,684.040955,664.526978,4243619
04-07-2017,688.473938,706.849792,687.978638,704.29895,684.207214,8683942
05-07-2017,708.013733,716.929199,705.314331,714.551758,694.167419,12556953
06-07-2017,717.54834,718.192261,712.248596,714.502258,694.119385,6271927
07-07-2017,714.725098,741.843079,713.239197,738.574036,717.504395,16542604
10-07-2017,740.530518,743.403259,737.558655,739.416077,718.322449,1617344
11-07-2017,743.45282,745.136841,736.518555,740.159058,719.04425,9689441
12-07-2017,742.660339,755.340149,741.719238,748.455383,727.103943,7893715
13-07-2017,747.291443,755.340149,746.003601,753.903748,737.767395,10619232
14-07-2017,752.863586,760.788513,750.659485,759.674072,743.414185,9474992
17-07-2017,761.283813,772.477661,761.283813,768.589539,752.138794,8652868
18-07-2017,766.137756,768.614319,748.405884,752.814087,736.700989,9063934
19-07-2017,749.198364,761.779114,749.198364,759.277832,743.026428,5441174
20-07-2017,762.645874,767.722778,754.696228,757.27179,741.063293,6288420
21-07-2017,767.722778,788.376953,765.221436,785.058411,768.255188,44831188
24-07-2017,792.487976,804.821106,785.058411,800.041382,782.917419,20042658
25-07-2017,804.722046,804.845886,791.299255,793.552917,776.567871,9259100
26-07-2017,794.568298,807.297607,793.032837,803.756165,786.552673,10131916
27-07-2017,806.356567,808.090088,786.717712,789.912415,773.00531,8495918
28-07-2017,788.154114,795.435059,781.591309,789.739075,772.835632,6614152
31-07-2017,793.453857,801.799744,790.506775,800.016663,782.893372,7645862
01-08-2017,803.756165,803.756165,788.277893,794.271118,777.270752,5681949
02-08-2017,797.44104,810.17041,796.5,806.950928,789.679199,9592846
03-08-2017,805.786926,824.633301,800.932983,817.302795,799.809387,9094953
04-08-2017,823.6922,823.6922,799.967102,803.458984,786.261841,8574605
07-08-2017,808.139648,808.139648,798.704102,800.586243,783.450684,4401364
08-08-2017,801.403503,802.914185,785.949951,793.751038,776.76178,5058636
09-08-2017,793.230957,802.394104,785.058411,791.893616,774.944153,4816513
10-08-2017,789.045654,795.781799,781.566528,784.736511,767.940125,4701836
11-08-2017,768.193298,782.581909,759.302551,765.865356,749.472839,7843781
14-08-2017,773.171082,784.810791,773.171082,779.139526,762.462952,6202842
16-08-2017,778.619446,780.600708,767.821838,775.697144,759.09436,6265622
17-08-2017,777.133545,791.324036,773.245422,776.192444,759.578979,7304951
18-08-2017,774.657043,781.492249,769.282959,780.303528,763.602112,3662412
21-08-2017,781.096008,784.637451,772.799622,774.855164,758.270325,3495195
22-08-2017,778.619446,782.532349,770.71936,772.700562,756.161804,4399773
23-08-2017,775.078064,785.826172,769.282959,783.59729,766.825317,3839702
24-08-2017,787.534973,789.070374,774.904663,776.663025,760.03949,5839979
28-08-2017,782.111389,783.547729,773.270142,775.920044,759.312439,5684028
29-08-2017,773.592102,776.390564,757.81665,758.881531,742.638672,6998558
30-08-2017,766.509277,777.034485,763.388855,774.706543,758.124939,4769560
31-08-2017,780.105408,791.224976,779.610046,789.763855,772.859985,11585780
01-09-2017,792.413696,800.710083,791.992676,797.490601,780.421326,7121827
04-09-2017,800.165222,810.393311,790.432495,799.100342,781.996582,9950182
05-09-2017,807.347168,809.74939,802.914185,808.634949,791.327209,11637538
06-09-2017,805.564087,818.491516,803.780945,814.974854,797.531311,22496263
07-09-2017,815.272034,824.682861,807.347168,810.41803,793.072021,7478761
08-09-2017,812.300232,815.519714,804.474365,809.229309,791.908813,6114140
11-09-2017,813.588013,819.085876,808.882629,810.21991,792.878174,5856706
12-09-2017,815.024353,817.253235,809.328369,816.015015,798.549133,2999837
13-09-2017,816.262634,851.825562,814.281433,841.027893,823.026733,13557530
14-09-2017,847.764038,853.410522,834.093628,835.92627,818.034241,5476914
15-09-2017,834.093628,844.841736,826.911682,833.895508,816.046997,13196770
18-09-2017,842.018494,843.058655,835.183289,837.610291,819.682251,2336110
19-09-2017,840.730713,840.780273,829.140564,830.725525,812.944824,3562177
20-09-2017,848.061218,864.307251,837.16449,839.195251,821.233276,11511053
21-09-2017,839.046692,843.702515,828.397644,833.449707,815.610779,5976672
22-09-2017,832.013367,832.013367,805.564087,809.724609,792.393433,5673719
25-09-2017,807.347168,820.175537,797.63916,813.835632,796.416565,6566972
26-09-2017,813.984253,819.283997,804.573425,812.399292,795.010925,4875350
27-09-2017,817.847595,817.946655,788.030273,791.645996,774.701843,8514143
28-09-2017,792.141296,795.360779,772.873901,779.065247,762.39032,13636223
29-09-2017,784.315491,785.949951,771.784241,773.567383,757.010132,7691452
03-10-2017,787.534973,796.30188,777.975586,790.853516,773.926331,8466559
04-10-2017,791.695496,817.203735,788.129333,811.161011,793.799133,8725859
05-10-2017,817.253235,820.670837,810.962891,816.411255,798.936951,4906551
06-10-2017,816.262634,831.468506,814.875793,829.190125,811.442261,5998431
09-10-2017,831.121826,831.914307,820.225098,822.85022,805.238037,4084462
10-10-2017,823.196899,839.343872,823.196899,835.282349,817.404114,6798826
11-10-2017,837.36261,850.3396,828.149963,832.260986,814.447388,7116625
12-10-2017,834.192688,868.566833,834.192688,864.554871,846.05011,8603714
13-10-2017,871.043396,882.336304,865.149231,868.220154,849.636902,9926723
16-10-2017,870.746216,883.624146,853.212402,868.566833,849.976196,14772250
17-10-2017,869.755615,875.699219,859.057007,866.139832,847.601196,6414314
18-10-2017,869.161194,909.280945,866.783752,905.912842,886.522888,16924095
19-10-2017,907.200623,913.243347,894.520813,901.356018,882.06366,3698813
23-10-2017,904.327881,935.829285,900.563538,930.925781,911.000366,12670626
24-10-2017,938.801086,938.801086,919.484192,925.477417,905.66864,6395360
25-10-2017,931.272461,937.018005,920.771973,931.074341,911.145752,4620435
26-10-2017,931.173401,948.806274,922.257935,938.503906,918.416321,7771680
27-10-2017,941.079529,947.716614,917.00769,921.118713,901.40332,5306577
30-10-2017,925.229736,936.671265,921.861694,933.649902,913.66626,3610434
31-10-2017,936.076904,936.869385,923.446655,932.015442,912.066772,4386549
01-11-2017,938.850647,948.806274,936.869385,943.605591,923.408813,8109185
02-11-2017,943.85321,947.518494,935.383484,937.711426,917.640869,4743147
03-11-2017,946.973633,946.973633,931.322021,936.423645,916.380615,2214524
06-11-2017,933.649902,933.649902,920.276672,923.743835,903.972229,4503082
07-11-2017,924.585876,926.220337,894.570374,898.186096,878.961548,9436552
08-11-2017,894.025513,897.492676,875.798279,879.463562,860.639709,8192911
09-11-2017,886.348328,901.356018,883.673645,892.044312,872.951233,6925831
10-11-2017,892.490112,892.490112,870.944336,875.550659,856.810547,6425509
13-11-2017,876.68988,883.525085,865.297852,867.031433,848.473694,4194396
14-11-2017,866.783752,886.595947,864.802551,878.373901,859.573364,5760193
15-11-2017,876.19458,882.237244,869.706055,875.402039,856.665161,7048053
16-11-2017,877.185181,897.492676,877.185181,895.362854,876.198669,6996737
17-11-2017,910.321045,916.21521,899.969177,903.33728,884.002441,5639193
20-11-2017,897.690796,915.670349,896.502075,912.203247,892.67865,4260195
21-11-2017,918.097351,930.826721,916.80957,923.793335,904.020691,6037454
22-11-2017,928.647339,929.83606,914.778809,922.010254,902.275818,5103410
23-11-2017,922.257935,940.980469,917.948792,938.107666,918.028625,7398598
24-11-2017,941.079529,950.490295,938.503906,942.169189,922.003174,6455055
27-11-2017,938.355347,948.509094,935.135864,942.416809,922.245544,4724436
28-11-2017,940.930908,942.416809,929.29126,934.491943,914.490234,4685893
29-11-2017,933.006042,941.079529,932.164001,937.117065,917.059265,3709698
30-11-2017,932.609802,932.609802,910.865906,912.896667,893.3573,9524326
01-12-2017,915.769409,922.505554,899.176697,901.554138,882.257507,5129555
04-12-2017,904.922241,905.219421,888.923889,893.133972,874.017517,4662629
05-12-2017,892.589172,912.104187,887.041748,905.120361,885.747375,8448505
06-12-2017,901.455078,921.564514,900.266357,917.948792,898.301208,11112030
07-12-2017,921.316833,927.210938,914.333008,922.802734,903.05127,5581979
08-12-2017,925.081177,928.152039,910.420105,912.351807,892.824036,5641459
11-12-2017,913.788208,917.304871,904.971802,907.547363,888.122498,4980620
12-12-2017,907.349243,920.276672,899.473877,907.002502,887.589233,7283405
13-12-2017,908.290344,916.264709,902.14856,906.061462,886.668335,4221739
14-12-2017,910.370605,916.21521,900.216858,912.847107,893.308716,5068725
15-12-2017,922.257935,924.189636,909.082825,911.113525,891.612305,11264479
18-12-2017,903.38678,923.892395,854.549744,912.351807,892.824036,8575323
19-12-2017,914.927429,918.295471,911.361206,917.25531,897.622559,4103513
20-12-2017,917.205811,918.691711,908.389404,909.528564,890.061218,4819670
21-12-2017,909.825745,915.274109,901.455078,904.37738,885.020325,4186472
22-12-2017,906.061462,913.738647,900.761658,911.757446,892.242432,4918863
26-12-2017,916.165649,930.08374,909.528564,921.069214,901.354858,5351708
27-12-2017,924.239136,928.696899,910.370605,915.075989,895.489868,4393640
28-12-2017,916.56189,925.625977,910.469666,915.52179,895.926147,7158735
29-12-2017,917.800171,923.545715,909.875305,912.401367,892.872559,5117894
01-01-2018,914.035828,914.035828,898.978577,901.207458,881.918274,4362651
02-01-2018,904.426941,910.915405,897.888916,902.594299,883.275391,4383980
03-01-2018,916.31427,917.304871,904.47644,906.210022,886.813721,6233847
04-01-2018,909.528564,913.144287,907.101563,911.658386,892.145447,4157621
05-01-2018,913.144287,918.196411,911.608887,914.580688,895.005249,3434151
08-01-2018,917.403931,922.257935,914.828369,919.830933,900.143066,4073668
09-01-2018,919.434692,935.036804,915.323669,932.114502,912.163696,6596942
10-01-2018,934.145264,938.503906,926.715637,933.501343,913.520874,5412323
11-01-2018,932.956482,933.798523,926.220337,928.944519,909.061584,3622391
12-01-2018,934.145264,943.85321,929.439819,940.088867,919.967346,6955338
15-01-2018,941.079529,949.499695,936.324585,940.237488,920.112793,5132305
16-01-2018,938.801086,938.801086,911.361206,914.283508,894.714478,4995805
17-01-2018,917.304871,920.276672,898.483276,915.81897,896.217041,6093651
18-01-2018,920.276672,920.871033,906.507202,911.064026,891.563843,4329708
19-01-2018,914.333008,925.625977,913.441467,922.555115,902.808899,4602784
22-01-2018,939.098267,965.151306,931.173401,962.377625,941.779114,21090881
23-01-2018,965.844727,981.644958,965.844727,974.017273,953.169617,10396119
24-01-2018,972.531372,972.531372,953.610718,957.276001,936.786621,6594595
25-01-2018,958.811401,962.872925,947.171753,956.8302,936.350403,6308657
29-01-2018,957.12738,968.123169,950.292175,955.443359,934.993225,4567493
30-01-2018,956.73114,956.73114,940.088867,941.475769,921.324585,4237933
31-01-2018,941.079529,955.443359,932.708862,952.273376,931.891174,5792601
01-02-2018,954.205078,963.467285,927.805359,934.987244,914.974915,7626196
02-02-2018,926.220337,935.086304,892.539612,895.858154,876.683411,13367616
05-02-2018,885.605347,903.931641,873.519897,893.678833,874.55072,8856689
06-02-2018,868.764954,889.56781,862.821289,883.723206,864.808167,11104841
07-02-2018,894.075073,896.898315,881.642883,886.001587,867.037842,7168146
08-02-2018,889.46875,902.098999,883.970825,896.056274,876.877319,6380648
09-02-2018,880.652283,893.530212,877.680481,889.419189,870.382202,5344463
12-02-2018,894.520813,909.578125,893.579773,906.903442,887.49231,5481260
14-02-2018,914.333008,933.649902,912.351807,924.883057,905.087036,10267369
15-02-2018,928.845459,936.869385,919.434692,926.864258,907.025757,6167365
16-02-2018,930.777161,933.749023,909.479065,912.648987,893.114929,4443395
19-02-2018,912.351807,923.248535,904.971802,918.295471,898.640564,4126685
20-02-2018,920.276672,920.821533,910.172485,912.450867,892.921021,3903573
